,Progress,Duration..in.seconds.,IC.response.,Sex,Gender,Class,Major,Ethnicity,Course2,AMAS.1,AMAS.2,AMAS.3,AMAS.4,AMAS.5,AMAS.6,AMAS.7,AMAS.8,AMAS.9,MSES.1,MSES.2,MSES.3,S.CA.1,S.CA.2,S.CA.3,S.CA.4,S.CA.5,S.CA.6,S.LT.1,S.LT.2,S.LT.3,S.LT.4,S.LT.5,S.LT.6,S.LT.7,S.DA.1,S.DA.2,S.DA.3,S.DA.4,S.DA.5,S.DA.6,S.DA.7,S.IA.1,S.IA.2,S.IA.3,S.IA.4,S.IA.5,S.IA.6,S.IA.7,S.D.1,S.D.2,S.D.3,S.D.4,S.D.5,S.D.6,S.D.7,S.RE.1,S.RE.2,S.RE.3,S.RE.4,S.RE.5,S.RE.6,S.RE.7,S.IA.1.1,S.IA.2.1,S.IA.3.1,S.IA.4.1,S.IA.5.1,S.IA.6.1,S.IA.7.1,T.1,T.2,T.3,T.4,T.5,T.6,T.7,T.8,T.9,T.10,T.11,T.12,MS.1,MS.2,MS.3,MS.4,MS.5,MS.6,MS.7,MS.8,MS.9,MS.10,MS.11,MS.12,CR.1,CR.2,CR.3,CR.4,CR.5,CR.6,CR.7,CR.8,CR.9,CR.10,CR.11,CR.12,Semester
231,97,720,1,1,2,4,4,1,43,2,5,1,5,4,5,1,5,3,2,5,4,5,5,5,5,5,5,4,5,4,4,5,5,5,4,4,4,4,4,4,5,4,4,5,4,5,5,5,4,4,4,4,4,4,4,5,5,5,5,5,4,5,4,4,4,4,4,4,4,3,5,4,4,1,5,3,3,4,4,4,4,1,1,2,1,3,2,1,3,3,3,3,1,4,4,4,2,1,4,2,1,2,1,2,4,1
233,97,836,1,2,1,2,1,1,16,2,3,1,3,NA,2,1,4,2,4,2,4,3,4,4,2,2,1,4,3,2,2,3,3,2,2,3,2,3,2,3,3,2,4,3,4,1,2,2,2,3,4,2,4,3,4,2,3,4,3,3,2,2,2,3,2,4,3,2,3,2,3,4,3,3,2,2,3,2,2,3,3,3,2,1,1,1,2,1,1,2,1,2,2,3,3,3,2,2,3,3,2,2,3,3,4,1
234,97,524,1,1,5,1,1,2,10,1,3,1,3,5,2,1,5,3,3,4,4,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,2,3,1,2,3,1,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,1
236,97,1408,1,1,2,1,2,1,13,1,3,2,3,2,1,1,3,2,2,3,3,3,3,2,2,2,3,4,3,3,3,3,3,2,4,3,3,3,4,3,3,4,3,3,3,3,3,3,4,3,4,3,4,4,3,3,5,5,3,4,3,5,3,3,2,2,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,1,1,2,3,2,1,3,2,1,2,1,2,2,2,2,2,2,2,2,2,2,4,4,1
237,97,953,1,2,1,1,1,1,8,1,3,1,4,3,2,1,5,2,2,5,2,3,2,2,1,4,2,4,3,4,3,5,3,1,4,3,4,2,4,1,3,4,3,3,4,4,3,3,4,4,4,4,3,4,5,3,1,4,2,3,4,3,4,3,3,1,3,1,1,2,4,3,3,3,3,3,3,3,3,3,4,3,1,1,3,1,2,3,2,2,3,3,3,4,3,3,2,1,3,3,2,4,4,4,4,1
238,97,196,1,2,1,1,1,4,3,4,1,4,NA,4,5,4,3,3,1,2,2,3,3,3,3,3,4,2,2,4,2,4,5,5,3,3,2,2,3,4,3,5,4,5,4,4,5,4,3,4,2,4,2,4,5,3,4,5,3,4,5,NA,3,4,3,NA,2,4,3,2,3,4,5,3,1,2,5,5,4,2,3,1,2,3,1,1,1,2,1,2,1,1,3,4,3,4,4,3,4,4,3,NA,4,3,4,1
240,97,570,1,1,2,1,2,1,2,2,5,3,5,4,3,3,5,3,1,5,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,2,3,3,3,4,3,3,3,4,3,4,3,5,2,3,2,2,3,3,3,3,4,4,3,3,4,3,2,3,3,3,4,3,1,2,2,1,2,1,3,2,1,2,1,3,3,4,3,2,3,3,4,4,4,4,4,1
242,97,387,1,1,2,2,2,1,13,4,5,4,5,3,2,1,5,3,1,5,1,1,1,1,1,1,1,4,1,1,1,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,5,4,4,4,4,3,3,3,3,3,3,3,3,3,2,2,1,1,1,3,2,3,3,3,4,4,3,3,1,1,1,2,2,3,1,3,1
243,97,732,1,1,2,1,4,1,3,1,3,1,3,4,2,2,4,2,4,4,4,3,3,4,3,5,2,5,4,5,5,5,5,4,4,4,4,4,4,4,5,4,5,5,5,4,4,5,5,5,4,4,4,4,4,3,5,5,5,5,5,5,3,4,1,4,5,3,4,3,3,3,2,3,3,3,2,2,2,2,3,1,1,3,2,2,2,2,1,1,1,1,1,3,2,2,2,1,2,2,1,3,4,4,4,1
245,97,533,1,1,2,1,4,1,3,1,1,1,2,2,4,2,5,1,4,2,4,5,5,5,5,5,5,5,4,5,4,5,5,3,5,4,4,4,4,2,4,3,2,3,4,5,3,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,4,2,2,3,4,1,5,3,5,5,3,2,2,2,2,4,3,3,3,2,1,2,1,3,2,1,1,2,3,3,3,3,3,3,1,3,3,2,2,3,4,4,4,1
246,97,750,1,1,2,3,4,2,43,2,5,NA,5,4,3,1,5,3,1,1,3,5,4,4,4,4,4,3,3,3,2,3,2,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,3,4,3,4,4,4,4,4,3,4,2,2,4,3,3,3,2,3,1,3,5,5,5,5,4,4,3,3,4,4,4,4,2,1,1,3,1,2,3,1,2,3,2,3,3,3,3,3,4,4,4,3,2,4,4,4,1
250,97,269,1,2,1,1,2,1,13,3,2,1,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,2,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
252,97,2772,1,1,2,1,4,2,2,1,3,1,5,1,1,1,4,1,2,5,3,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,4,4,3,4,4,4,4,5,5,5,5,5,3,NA,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,3,NA,1,1,1,3,2,3,4,4,3,1,1,2,2,2,4,4,4,4,1
254,97,657,1,1,2,1,3,1,10,1,3,1,4,3,2,1,4,2,4,3,3,3,4,3,4,3,3,3,3,3,3,3,4,2,3,4,3,4,4,2,3,3,4,3,5,4,4,4,5,4,4,3,3,4,3,3,2,3,3,2,3,1,2,3,3,3,3,2,3,4,3,3,2,3,3,3,3,3,3,2,3,3,1,1,2,2,2,2,2,2,1,3,1,3,3,3,2,1,2,1,2,3,3,3,4,1
255,97,834,1,1,2,1,4,1,3,1,5,3,5,5,3,2,5,3,1,5,2,1,1,3,1,3,1,4,3,5,3,4,3,2,3,4,4,4,4,1,1,4,2,4,4,4,4,4,4,4,4,3,3,4,3,4,4,4,4,4,4,4,3,2,3,1,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,3,1,1,3,3,2,3,3,2,1,2,3,3,3,3,2,2,2,2,3,4,4,4,4,1
256,97,1554,1,1,5,1,1,4,13,1,2,1,2,2,1,1,1,1,5,1,5,3,5,3,3,2,3,5,3,5,4,5,5,3,5,5,3,3,4,1,4,5,4,5,4,4,3,3,5,5,5,4,4,3,4,4,3,4,4,3,5,4,3,4,5,4,4,3,4,3,3,2,2,4,2,3,2,2,3,2,2,3,1,2,2,1,2,2,1,2,3,2,3,4,3,2,1,1,2,2,4,4,3,4,4,1
257,97,1047,1,1,2,3,1,1,44,2,1,1,1,2,1,1,3,1,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,2,1,2,4,2,4,2,2,2,2,2,3,2,2,3,3,3,2,3,2,1,3,3,1,1,1,1,1,2,1,2,2,2,3,4,1
258,97,7528,1,1,2,1,4,1,3,2,1,1,2,3,2,2,3,2,4,2,4,5,5,5,5,3,5,5,5,4,5,4,5,4,4,4,5,4,5,4,5,4,5,5,4,5,4,4,5,5,5,5,5,4,5,4,5,5,5,4,5,3,4,4,4,2,4,3,5,2,2,2,2,4,2,4,1,2,1,2,2,1,2,2,2,1,2,3,2,2,3,2,1,2,2,2,2,2,3,3,2,4,3,3,4,1
259,97,1825,1,1,2,1,1,1,10,1,3,1,3,3,4,1,5,3,4,2,4,4,3,3,1,1,4,4,5,4,3,4,4,3,4,5,4,3,4,2,5,3,4,4,3,5,2,3,5,4,4,4,5,3,4,4,3,5,4,5,4,3,2,3,2,4,4,3,5,3,4,4,3,3,2,4,3,2,4,4,4,3,2,2,3,3,2,3,1,2,1,3,3,4,3,4,3,3,3,2,2,4,2,4,2,1
262,97,892,1,2,1,1,2,1,8,2,3,1,3,1,2,1,4,1,5,4,4,3,5,2,3,1,4,4,3,4,4,5,5,2,2,3,2,2,3,1,3,4,3,3,5,4,2,3,5,5,5,4,3,5,5,3,5,4,4,5,5,3,2,2,2,3,3,2,4,4,2,2,2,3,2,4,3,2,2,2,3,3,2,1,2,2,2,3,3,2,1,3,3,1,2,2,1,1,3,3,2,2,4,4,4,1
265,97,381,1,1,2,3,1,4,10,3,4,4,5,3,3,3,3,3,4,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1,5,5,5,5,4,2,2,2,5,2,5,1,1,1,1,1,2,2,2,2,1,2,1,2,2,3,3,2,4,3,3,3,2,2,2,3,3,3,4,4,1
266,97,795,1,2,1,1,2,1,8,1,2,2,4,4,2,2,4,1,2,4,4,4,4,2,3,3,3,2,2,3,2,2,2,1,2,2,2,2,3,1,2,3,2,2,3,4,4,3,3,3,3,3,2,3,3,2,2,4,2,2,2,3,1,2,2,1,2,2,2,3,2,2,2,3,2,4,3,3,3,3,3,1,2,1,3,2,1,3,3,2,1,3,2,3,3,3,2,4,3,2,3,3,4,4,4,1
268,97,1021,1,1,2,1,2,1,7,1,3,1,2,2,2,2,4,2,5,3,4,3,4,4,3,5,4,5,5,4,4,5,5,5,4,4,4,4,5,3,5,4,4,4,5,4,5,4,5,5,5,4,4,5,4,3,4,5,5,4,4,3,3,3,1,3,3,2,4,3,4,4,4,3,4,2,3,4,3,4,4,3,2,1,2,2,2,1,2,2,1,3,3,3,2,3,1,1,3,2,3,4,4,4,4,1
269,97,302,1,2,2,3,1,1,43,1,3,1,4,3,2,1,5,1,3,4,4,1,3,3,3,3,4,4,3,3,3,4,4,1,4,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,2,2,2,3,3,3,3,3,3,3,3,1,1,2,3,3,2,1,2,2,3,2,3,3,4,3,1,1,4,4,3,3,4,4,4,1
271,97,1280,1,2,1,2,1,1,10,1,2,1,2,1,1,1,3,1,4,3,4,1,1,2,1,3,3,4,1,3,3,4,4,1,4,4,1,4,3,2,2,4,3,3,4,4,2,4,4,3,2,2,3,3,3,2,1,4,2,1,3,1,1,2,1,2,3,1,2,4,2,2,3,3,4,2,1,2,2,2,2,3,2,2,2,1,2,3,2,1,3,1,3,3,3,4,2,1,2,2,4,4,3,4,4,1
272,97,407,1,2,1,3,1,1,44,1,1,1,2,1,1,1,1,1,2,2,2,5,5,5,5,5,5,5,5,5,4,5,4,4,5,5,4,5,5,4,5,4,5,5,4,4,4,4,5,5,5,4,4,5,4,5,4,5,4,5,5,5,4,4,4,5,5,3,5,2,1,1,1,5,1,4,1,1,1,1,1,1,1,1,3,1,2,1,3,3,1,2,1,2,2,2,2,1,3,1,2,3,3,4,4,1
273,97,703,1,2,1,2,3,1,10,1,4,1,4,3,2,1,5,2,2,4,3,1,3,1,1,2,1,3,2,3,1,3,3,1,3,3,3,2,3,1,1,3,4,2,5,4,3,2,1,3,2,1,3,5,2,1,4,3,1,NA,1,4,1,4,3,1,1,1,1,5,4,4,3,2,3,2,2,2,2,2,4,3,1,1,2,3,2,3,3,2,3,3,1,3,2,3,2,3,4,2,1,4,3,4,4,1
274,97,344,1,1,2,1,4,1,5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,2,2,3,3,NA,2,2,3,4,4,2,2,2,3,3,3,2,4,3,3,3,3,4,4,3,4,NA,4,NA,4,NA,3,NA,3,3,3,1,1,2,2,3,2,2,1,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,1
275,97,288,1,1,2,1,2,1,13,1,4,3,5,5,2,1,5,4,2,4,4,2,4,4,2,4,2,3,4,2,4,2,4,2,2,4,2,3,4,2,5,3,2,4,2,3,2,4,1,4,1,4,2,5,3,4,2,4,3,2,4,4,2,3,3,3,2,3,4,1,1,1,4,5,1,2,1,1,1,1,1,1,3,1,1,2,1,2,2,1,3,1,1,1,2,3,3,2,3,4,2,4,4,4,1,1
277,97,724,1,1,2,3,4,1,43,NA,4,3,NA,5,5,4,5,2,1,5,2,4,2,4,4,3,5,5,3,3,1,2,3,3,2,4,1,4,3,5,2,3,2,2,1,3,NA,3,4,2,4,2,4,2,2,2,4,3,1,NA,3,3,4,5,2,3,2,1,1,4,5,5,4,2,5,4,1,4,3,3,5,3,1,1,3,3,1,3,1,3,3,2,3,1,1,1,1,1,4,1,1,3,2,4,4,1
278,97,334,1,2,1,2,2,1,13,3,5,5,5,4,3,3,4,5,1,5,1,3,3,3,2,2,4,4,4,3,3,3,3,3,2,4,4,3,2,2,3,3,2,2,3,4,3,2,3,3,2,3,4,2,4,4,3,2,3,4,2,4,4,1,3,4,3,2,2,4,2,2,3,1,5,5,5,5,5,5,5,2,3,3,1,1,1,1,3,3,2,1,1,3,3,3,3,2,2,2,2,3,3,2,2,1
279,97,612,1,1,2,3,1,1,15,3,5,3,5,5,3,1,5,2,2,4,3,2,1,1,1,2,1,3,3,1,2,4,3,2,3,4,3,4,3,1,1,4,3,3,5,4,4,3,5,1,5,1,2,2,2,1,1,2,1,1,1,1,4,4,3,3,3,1,3,4,2,1,1,4,2,4,1,1,1,1,1,3,2,3,3,2,2,1,2,2,3,3,3,4,4,4,4,1,1,1,3,4,2,4,4,1
281,97,416,1,2,1,1,2,1,8,1,1,1,2,2,2,2,3,2,4,3,4,2,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,5,4,4,3,3,3,4,5,5,3,4,5,4,5,4,4,5,4,4,4,NA,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,1,1,2,2,3,2,2,2,2,3,3,3,3,3,3,2,NA,2,2,2,3,4,4,4,1
286,97,453,1,1,2,1,4,1,2,1,4,2,NA,4,2,2,5,3,1,5,3,5,3,3,5,4,5,4,3,4,3,3,4,2,5,4,4,3,4,5,4,4,4,4,5,5,4,4,5,5,5,4,4,4,4,5,4,4,4,4,5,5,2,3,1,2,4,1,3,5,3,2,4,4,3,4,2,2,2,2,3,2,1,3,2,1,1,1,3,2,1,3,3,3,2,1,3,2,3,2,2,2,4,4,4,1
288,97,555,1,1,2,3,2,1,13,3,5,2,5,4,4,2,5,2,1,5,2,1,1,1,1,3,1,4,2,3,2,5,1,2,3,3,4,3,1,1,3,2,1,3,4,3,2,3,5,5,3,1,1,3,1,1,2,3,1,2,4,4,1,5,1,1,3,3,2,4,2,3,4,2,4,4,2,3,4,2,4,1,2,2,3,2,2,3,2,2,3,3,2,3,2,2,1,1,1,1,3,4,3,1,4,1
289,97,178,1,2,1,2,2,1,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,3,3,3,3,3,3,3,3,2,1,2,2,2,2,2,2,2,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1
290,97,12944,1,1,2,1,1,1,8,3,5,4,5,4,4,2,5,2,1,5,3,3,2,2,2,2,2,3,3,4,3,5,3,1,4,2,1,4,3,2,2,4,4,2,3,4,2,3,3,4,4,2,4,2,4,4,5,2,3,5,5,5,2,2,1,3,3,1,2,3,4,5,4,2,4,3,3,3,3,3,4,3,1,1,2,3,2,3,3,2,3,3,3,4,3,3,1,1,1,1,2,2,4,4,4,1
291,97,264,1,1,2,3,1,4,15,1,2,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,1,1,4,2,3,1,1,3,3,3,3,2,2,2,1,2,1,1,2,1,2,1,2,2,2,2,2,2,3,2,2,2,3,2,1
292,97,347,1,2,1,1,2,1,13,1,3,1,3,2,1,1,5,1,4,4,3,4,4,3,4,4,4,5,5,5,4,4,5,5,4,4,5,5,5,5,5,4,4,4,5,5,4,4,4,4,4,5,4,4,4,5,4,4,5,4,4,4,5,5,4,4,4,4,4,2,2,1,1,4,2,4,2,2,2,2,2,1,3,1,3,1,1,1,3,2,3,1,1,3,3,2,2,2,2,2,3,2,3,2,3,1
293,97,953,1,1,2,4,2,7,13,1,3,1,3,3,2,1,2,2,3,4,4,2,2,1,1,1,2,3,4,3,3,3,4,3,4,2,4,3,4,1,1,4,4,4,4,4,1,3,4,4,4,3,4,4,5,4,3,4,3,3,2,4,2,2,2,2,2,1,4,2,2,2,2,4,2,1,1,2,2,1,3,3,2,1,2,2,2,3,3,2,3,2,3,4,3,3,2,1,3,3,4,4,4,4,4,1
294,97,832,1,1,2,2,1,1,43,1,2,1,2,2,1,1,3,1,5,2,4,1,1,1,1,1,1,1,1,2,2,3,3,1,4,3,2,3,5,1,1,1,2,4,5,3,1,2,4,4,5,4,2,2,2,1,1,2,1,1,1,1,1,1,4,2,2,1,1,3,2,2,2,4,2,2,2,3,2,2,3,3,1,2,2,1,2,3,3,2,2,2,2,2,1,2,2,1,3,2,2,4,4,4,4,1
296,97,606,1,1,2,2,3,1,10,1,4,1,4,1,2,1,5,3,2,3,1,4,3,3,1,1,1,4,2,2,2,4,2,1,3,3,3,4,4,4,1,4,3,4,2,3,1,2,4,4,4,4,3,3,3,3,3,4,2,1,2,1,3,3,3,2,2,1,2,3,4,4,4,4,4,5,1,2,2,2,3,3,2,2,1,3,1,2,1,2,1,3,3,4,4,4,2,1,4,3,4,3,4,4,4,1
297,97,578,1,1,2,1,1,1,10,3,4,2,3,3,5,3,5,2,4,2,4,1,2,1,1,2,3,2,2,4,2,2,2,1,2,1,1,3,3,1,2,2,2,3,2,2,1,3,2,2,3,1,2,2,1,4,3,3,3,2,1,3,1,3,3,1,1,1,2,3,2,2,3,2,3,4,3,2,3,3,4,1,2,2,3,3,3,3,3,2,3,3,3,3,3,2,1,3,4,3,3,3,4,4,4,1
301,97,188,1,2,1,2,2,1,13,4,3,3,3,1,2,1,1,2,5,5,5,3,3,3,2,3,4,3,4,3,3,3,2,3,4,4,4,4,4,4,4,3,4,3,3,5,4,5,4,3,4,3,3,3,4,4,5,3,4,4,4,3,4,4,4,3,5,4,4,3,3,4,3,2,2,3,3,4,3,3,2,1,2,1,3,1,2,2,3,2,2,2,2,3,1,2,3,1,2,3,2,2,2,2,3,1
302,97,938,1,2,1,2,1,1,43,1,3,1,2,3,2,1,5,2,3,5,4,2,3,3,1,2,3,3,2,3,2,4,3,2,2,1,2,4,3,2,4,2,2,4,4,4,5,4,3,4,4,4,2,4,4,2,2,3,3,2,4,1,3,3,2,1,2,3,3,3,4,4,4,2,3,3,2,3,4,3,4,3,2,2,3,1,2,1,3,2,1,3,3,3,3,2,1,1,1,1,3,3,2,1,2,1
305,97,15084,1,1,3,2,1,1,43,1,2,1,1,3,1,1,4,1,5,3,5,4,4,3,4,1,2,5,3,5,3,5,4,3,4,4,3,5,4,2,1,3,5,5,4,5,3,5,5,5,5,5,5,5,5,3,3,5,4,3,4,3,3,5,1,4,4,4,4,2,2,4,4,3,1,4,1,1,1,1,3,2,2,2,3,2,2,1,3,3,3,3,2,3,2,2,2,1,2,1,3,4,4,3,4,1
306,97,14544,1,2,1,3,1,1,44,1,1,1,2,3,1,2,3,1,4,2,4,3,4,4,2,4,4,4,4,5,4,5,4,2,5,5,4,4,5,2,3,4,4,4,5,3,4,5,5,4,2,4,4,4,3,2,4,4,3,4,4,3,3,4,1,1,4,2,3,2,3,2,2,4,2,5,1,1,1,1,1,3,2,2,3,3,2,1,3,2,1,3,3,1,1,1,2,1,3,2,4,4,3,4,4,1
307,97,852,1,1,2,1,3,1,10,1,3,2,2,2,3,1,3,1,4,2,3,3,4,4,1,2,3,5,4,4,5,5,5,3,4,5,4,4,5,2,4,4,4,5,5,5,3,4,5,4,4,5,5,4,5,3,4,4,3,5,5,4,2,3,3,3,4,3,5,3,3,2,2,3,2,2,2,2,2,2,3,3,2,2,3,2,1,1,3,2,1,3,3,3,2,2,1,1,3,1,2,3,4,3,4,1
310,97,241,1,1,2,3,3,1,10,3,4,2,4,5,4,2,5,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,5,4,4,3,3,3,4,4,4,5,4,4,3,4,4,4,4,4,4,5,2,4,2,4,4,4,4,4,3,2,3,3,3,2,2,2,3,1,3,3,3,3,3,4,3,4,4,2,4,2,2,1,1
311,97,906,1,2,1,3,1,1,15,1,1,1,1,1,1,1,1,1,1,1,4,3,4,3,3,3,5,5,5,5,4,5,5,3,5,4,5,4,3,4,4,5,4,5,4,5,3,4,4,5,5,4,3,4,5,5,3,4,2,3,5,3,3,4,4,5,4,3,4,1,1,1,1,4,1,5,1,1,1,1,1,3,1,2,3,3,2,3,3,3,3,3,2,2,2,2,3,3,4,3,2,4,4,4,4,1
312,97,851,1,1,5,5,1,6,12,1,5,3,5,4,4,2,5,3,1,5,3,1,1,1,1,1,1,2,1,2,1,2,2,1,1,3,2,2,3,1,1,2,2,2,1,3,1,1,4,3,4,2,2,4,2,1,2,2,1,1,2,1,2,5,3,2,1,3,1,4,4,5,3,3,4,3,1,4,3,4,4,3,1,1,3,2,2,1,2,3,3,3,2,4,3,4,3,1,3,2,3,3,4,4,4,1
313,97,858,1,1,2,1,4,1,3,1,3,1,3,4,2,1,4,1,4,2,4,3,4,5,3,4,3,5,3,4,4,5,5,4,5,5,5,4,4,4,5,5,5,5,3,3,3,4,5,5,5,5,5,5,5,4,5,5,4,4,5,4,4,4,3,4,4,2,4,3,4,4,3,2,4,3,2,3,3,3,3,3,1,1,2,3,2,2,3,2,1,3,3,4,3,3,3,2,3,2,4,3,4,4,4,1
314,97,404,1,1,2,3,3,2,44,2,3,5,3,2,3,2,5,3,1,3,2,2,3,1,2,3,3,2,3,2,1,2,4,3,3,3,2,3,3,4,3,3,4,4,2,3,3,2,4,4,3,2,2,4,2,4,4,2,3,4,2,4,3,5,3,2,2,3,1,4,3,4,3,3,2,3,3,3,2,1,2,2,2,3,1,1,2,3,3,2,3,3,2,3,3,4,3,2,2,2,3,2,3,2,2,1
315,100,270,1,1,2,1,4,6,3,1,5,2,4,1,3,3,3,3,2,4,4,2,3,4,2,4,2,4,3,3,4,4,4,4,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,1,1,1,2,2,3,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,1
317,97,493,1,2,1,1,1,1,16,2,4,1,4,3,1,1,3,3,3,2,3,3,3,4,2,2,4,4,4,3,3,4,4,2,3,3,3,3,4,3,4,3,2,4,4,3,3,2,4,4,3,3,4,2,3,4,3,3,4,4,3,2,2,2,3,3,4,3,3,3,3,4,4,3,3,3,3,3,4,3,3,3,3,3,1,2,2,2,1,2,1,2,2,3,3,3,2,2,3,2,2,2,4,4,4,1
318,97,1983,1,1,2,2,1,1,16,2,5,4,5,3,2,1,5,2,1,5,4,3,2,2,3,1,1,2,1,4,2,3,1,1,2,2,1,1,3,1,1,2,2,3,2,3,1,1,4,4,4,2,2,3,2,1,2,3,1,2,1,2,2,2,4,1,1,1,2,5,4,5,3,2,5,5,1,4,3,3,4,3,1,1,3,2,2,3,2,2,1,3,3,4,3,3,2,1,3,2,3,4,3,4,4,1
320,97,746,1,1,2,1,1,1,10,1,4,3,5,4,3,5,5,3,2,5,2,5,3,3,2,4,5,4,5,3,2,3,2,3,4,3,3,2,3,4,2,3,2,3,4,4,2,2,3,2,3,1,2,4,3,3,3,4,3,1,2,3,1,3,4,4,2,1,2,2,5,4,4,1,5,2,3,5,5,4,5,3,2,3,2,3,2,3,3,1,3,2,3,3,4,4,3,1,3,2,2,4,4,4,4,1
321,97,528,1,1,2,1,4,6,3,3,4,1,3,5,4,1,5,3,4,3,4,2,2,2,2,2,2,4,3,4,2,3,1,1,3,3,3,2,2,1,1,4,2,2,1,2,1,1,5,4,4,2,2,3,3,2,4,4,3,2,4,4,1,3,2,2,2,1,1,5,4,5,5,1,5,1,3,3,4,4,4,2,2,2,2,3,2,1,3,2,1,2,1,3,3,3,1,2,1,2,2,4,3,4,4,1
322,97,19246,1,2,1,4,4,1,5,3,4,1,3,4,1,2,5,2,4,2,3,4,4,4,4,3,5,4,4,4,3,4,4,2,4,3,4,3,3,5,3,4,3,4,5,5,3,5,5,5,3,4,4,5,5,3,5,5,3,5,4,5,3,4,1,4,4,4,5,3,2,1,1,5,2,2,2,2,2,2,2,3,2,2,3,3,2,2,2,2,3,3,2,2,1,3,1,2,3,2,1,1,1,4,4,1
324,97,13548,1,2,1,1,2,1,13,4,4,4,4,4,5,1,5,3,1,5,1,1,1,1,1,2,1,3,1,3,1,3,3,1,3,2,2,2,2,2,3,2,3,2,2,3,1,3,3,3,2,3,4,4,2,2,3,3,3,3,2,3,3,2,2,2,3,3,3,2,4,4,4,4,4,4,3,3,4,4,4,3,1,2,2,3,2,2,2,2,3,1,3,3,3,2,2,2,3,3,3,3,3,2,3,1
325,97,26147,1,1,2,1,4,1,3,1,2,1,3,2,2,1,4,1,4,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,4,4,2,3,3,3,4,3,3,4,2,1,2,2,3,3,1,1,2,1,3,1,1,1,1,1,3,3,4,1,1,4,4,4,1
327,97,43129,1,1,2,3,4,1,4,1,3,1,3,4,2,1,4,1,2,5,4,5,4,4,5,3,4,4,2,3,3,3,4,3,3,2,3,3,2,4,3,4,3,3,2,3,4,2,4,2,2,3,3,3,2,3,5,2,3,2,4,4,2,4,3,2,3,4,3,1,1,1,1,5,1,5,1,1,1,1,1,3,1,1,2,1,1,2,1,2,3,2,3,3,2,3,2,1,3,2,2,3,3,4,4,1
